manipulated_export_path,manipulated_split,source,original_id,original_corpus,original_already_in_build,note
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9bldch_0.jpg,test,IMD2020,c9bldch,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9blqqz_0.jpg,test,IMD2020,c9blqqz,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9bmy3r_0.jpg,test,IMD2020,c9bmy3r,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9bn0uy_0.jpg,test,IMD2020,c9bn0uy,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9bqr3l_0.jpg,test,IMD2020,c9bqr3l,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9bugf8_0.jpg,test,IMD2020,c9bugf8,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9bzbcq_0.jpg,test,IMD2020,c9bzbcq,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9ca1of_0.jpg,test,IMD2020,c9ca1of,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9ccedw_0.jpg,test,IMD2020,c9ccedw,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9cd7xe_0.jpg,test,IMD2020,c9cd7xe,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9ceq9q_0.jpg,test,IMD2020,c9ceq9q,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9ceql8_0.jpg,test,IMD2020,c9ceql8,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9cgjfv_0.jpg,test,IMD2020,c9cgjfv,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9chbnh_0.jpg,test,IMD2020,c9chbnh,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9chzux_0.jpg,test,IMD2020,c9chzux,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9cilly_0.jpg,test,IMD2020,c9cilly,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9cj5xa_0.jpg,test,IMD2020,c9cj5xa,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9ck0j3_0.jpg,test,IMD2020,c9ck0j3,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9clks3_0.jpg,test,IMD2020,c9clks3,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9cmdfe_0.jpg,test,IMD2020,c9cmdfe,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9cnst8_0.jpg,test,IMD2020,c9cnst8,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9cnzf8_0.jpg,test,IMD2020,c9cnzf8,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9cofak_0.jpg,test,IMD2020,c9cofak,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9con3s_0.jpg,test,IMD2020,c9con3s,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9coynw_0.png,test,IMD2020,c9coynw,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9cpev3_0.jpg,test,IMD2020,c9cpev3,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9cptn0_0.jpg,test,IMD2020,c9cptn0,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9cqodp_0.jpg,test,IMD2020,c9cqodp,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9cu722_0.jpg,test,IMD2020,c9cu722,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9cufxm_0.jpg,test,IMD2020,c9cufxm,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9d1ut9_0.jpg,test,IMD2020,c9d1ut9,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9d38jl_0.jpg,test,IMD2020,c9d38jl,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9d3l1c_0.jpg,test,IMD2020,c9d3l1c,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9d5i6n_0.jpg,test,IMD2020,c9d5i6n,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9d6jfi_0.jpg,test,IMD2020,c9d6jfi,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9d710z_0.jpg,test,IMD2020,c9d710z,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9d7js8_0.jpg,test,IMD2020,c9d7js8,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9d81o3_0.jpg,test,IMD2020,c9d81o3,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9d9dft_0.jpg,test,IMD2020,c9d9dft,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9dem0q_0.jpg,test,IMD2020,c9dem0q,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9df1un_0.jpg,test,IMD2020,c9df1un,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9dl27f_0.jpg,test,IMD2020,c9dl27f,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9dr5uk_0.jpg,test,IMD2020,c9dr5uk,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9dyl8y_0.jpg,test,IMD2020,c9dyl8y,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9e195c_0.jpg,test,IMD2020,c9e195c,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9ece0x_0.jpg,test,IMD2020,c9ece0x,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9ecnrt_0.jpg,test,IMD2020,c9ecnrt,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9ekoti_0.png,test,IMD2020,c9ekoti,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9en86k_0.jpg,test,IMD2020,c9en86k,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9eqhuj_0.jpg,test,IMD2020,c9eqhuj,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9eqqy1_0.jpg,test,IMD2020,c9eqqy1,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9f0n0z_0.jpg,test,IMD2020,c9f0n0z,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9f1h60_0.jpg,test,IMD2020,c9f1h60,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9f3n7z_0.jpg,test,IMD2020,c9f3n7z,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9f517t_0.jpg,test,IMD2020,c9f517t,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9f8vaj_0.jpg,test,IMD2020,c9f8vaj,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9fj64j_0.jpg,test,IMD2020,c9fj64j,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9fjq1l_0.jpg,test,IMD2020,c9fjq1l,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9fk35b_0.jpg,test,IMD2020,c9fk35b,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9fl051_0.jpg,test,IMD2020,c9fl051,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9flfa0_0.jpg,test,IMD2020,c9flfa0,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9fmhir_0.jpg,test,IMD2020,c9fmhir,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9fnyyh_0.jpg,test,IMD2020,c9fnyyh,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9fvs3e_0.jpg,test,IMD2020,c9fvs3e,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9fz0du_0.jpg,test,IMD2020,c9fz0du,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9g2fgf_0.jpg,test,IMD2020,c9g2fgf,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9g4hr5_0.jpg,test,IMD2020,c9g4hr5,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9g4p2k_0.jpg,test,IMD2020,c9g4p2k,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9g5jrp_0.jpg,test,IMD2020,c9g5jrp,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9g8384_0.jpg,test,IMD2020,c9g8384,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9g8k86_0.jpg,test,IMD2020,c9g8k86,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9gbskr_0.jpg,test,IMD2020,c9gbskr,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9gdmsw_0.jpg,test,IMD2020,c9gdmsw,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9gjago_0.jpg,test,IMD2020,c9gjago,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9gjh0g_0.jpg,test,IMD2020,c9gjh0g,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9gl75j_0.jpg,test,IMD2020,c9gl75j,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9gmqwd_0.png,test,IMD2020,c9gmqwd,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9grv2t_0.jpg,test,IMD2020,c9grv2t,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9gtlnu_0.jpg,test,IMD2020,c9gtlnu,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9gyshx_0.jpg,test,IMD2020,c9gyshx,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9h0gbn_0.png,test,IMD2020,c9h0gbn,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9h0z4q_0.jpg,test,IMD2020,c9h0z4q,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9h41sp_0.jpg,test,IMD2020,c9h41sp,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9h4l2n_0.jpg,test,IMD2020,c9h4l2n,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9h53ur_0.jpg,test,IMD2020,c9h53ur,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9h5fdh_0.jpg,test,IMD2020,c9h5fdh,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9h6icz_0.jpg,test,IMD2020,c9h6icz,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9h6m92_0.jpg,test,IMD2020,c9h6m92,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9h7w73_0.jpg,test,IMD2020,c9h7w73,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9h97f9_0.jpg,test,IMD2020,c9h97f9,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9hal43_0.jpg,test,IMD2020,c9hal43,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9harx6_0.jpg,test,IMD2020,c9harx6,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9hg0i2_0.jpg,test,IMD2020,c9hg0i2,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9hk5hp_0.jpg,test,IMD2020,c9hk5hp,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9hr4mf_0.png,test,IMD2020,c9hr4mf,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9hxjwt_0.jpg,test,IMD2020,c9hxjwt,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9hyb2c_0.jpg,test,IMD2020,c9hyb2c,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9hyeec_0.jpg,test,IMD2020,c9hyeec,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9i2yhe_0.jpg,test,IMD2020,c9i2yhe,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9i8kwz_0.jpg,test,IMD2020,c9i8kwz,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9iccvg_0.jpg,test,IMD2020,c9iccvg,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9iff6x_0.jpg,test,IMD2020,c9iff6x,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9ihrfw_0.jpg,test,IMD2020,c9ihrfw,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9iibxz_0.jpg,test,IMD2020,c9iibxz,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9iihrs_0.jpg,test,IMD2020,c9iihrs,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9iijp8_0.jpg,test,IMD2020,c9iijp8,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9ily5x_0.jpg,test,IMD2020,c9ily5x,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9imbmj_0.jpg,test,IMD2020,c9imbmj,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9imiv9_0.jpg,test,IMD2020,c9imiv9,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9iorrc_0.jpg,test,IMD2020,c9iorrc,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9iup8s_0.jpg,test,IMD2020,c9iup8s,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9ixvi8_0.jpg,test,IMD2020,c9ixvi8,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9ixvz6_0.jpg,test,IMD2020,c9ixvz6,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9ixwnp_0.jpg,test,IMD2020,c9ixwnp,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9iy8fs_0.jpg,test,IMD2020,c9iy8fs,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9j64u7_0.jpg,test,IMD2020,c9j64u7,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9j6as6_0.jpg,test,IMD2020,c9j6as6,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9j6j6z_0.jpg,test,IMD2020,c9j6j6z,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9je6ik_0.jpg,test,IMD2020,c9je6ik,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9jmyul_0.jpg,test,IMD2020,c9jmyul,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9jnza3_0.jpg,test,IMD2020,c9jnza3,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9jqa49_0.jpg,test,IMD2020,c9jqa49,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9jqgc7_0.jpg,test,IMD2020,c9jqgc7,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9k2t5d_0.jpg,test,IMD2020,c9k2t5d,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9k4d7o_0.jpg,test,IMD2020,c9k4d7o,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9kdajw_0.png,test,IMD2020,c9kdajw,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9klnxl_0.jpg,test,IMD2020,c9klnxl,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9klqw1_0.jpg,test,IMD2020,c9klqw1,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9kw0f4_0.jpg,test,IMD2020,c9kw0f4,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9kym5f_0.jpg,test,IMD2020,c9kym5f,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9kyq67_0.jpg,test,IMD2020,c9kyq67,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9l2kg9_0.png,test,IMD2020,c9l2kg9,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9l5ksv_0.jpg,test,IMD2020,c9l5ksv,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9l5lkt_0.jpg,test,IMD2020,c9l5lkt,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9l6bwf_0.jpg,test,IMD2020,c9l6bwf,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9l6nsf_0.jpg,test,IMD2020,c9l6nsf,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9l8asi_0.jpg,test,IMD2020,c9l8asi,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9laeqh_0.jpg,test,IMD2020,c9laeqh,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9lat0v_0.jpg,test,IMD2020,c9lat0v,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9lazy2_0.jpg,test,IMD2020,c9lazy2,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9lkxdi_0.png,test,IMD2020,c9lkxdi,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9ll7hu_0.jpg,test,IMD2020,c9ll7hu,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9ll8td_0.jpg,test,IMD2020,c9ll8td,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9lmn3m_0.jpg,test,IMD2020,c9lmn3m,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9lnp9v_0.jpg,test,IMD2020,c9lnp9v,IMD2020 <id>/<id>_orig.jpg,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9lon94_0.png,test,IMD2020,c9lon94,IMD2020 <id>/<id>_orig.jpg,False,
